a q b lambda
0.14876113085163284 0.0425531914893617 0.21 1.9927813369323282
0.15571236874217423 0.0425531914893617 0.22 1.9961774209304923
0.16264477925516352 0.0425531914893617 0.23 1.9997486728750344
0.16955743147466573 0.0425531914893617 0.24 2.003497594218144
0.1764493838044871 0.0425531914893617 0.25 2.0074268340196704
0.18331968335139656 0.0425531914893617 0.26 2.011539194346969
0.19016736528305386 0.0425531914893617 0.27 2.0158376361274417
0.1969914521651905 0.0425531914893617 0.28 2.020325285337509
0.2037909532700796 0.0425531914893617 0.29 2.025005439696175
0.21056486385914042 0.0425531914893617 0.3 2.0298815757887176
0.21731216443445586 0.0425531914893617 0.31 2.0349573567217845
0.22403181995971042 0.0425531914893617 0.32 2.040236640291644
0.2307227790458224 0.0425531914893617 0.33 2.0457234877521366
0.23738397310037057 0.0425531914893617 0.34 2.0514221731933624
0.2440143154386687 0.0425531914893617 0.35 2.0573371935701346
0.2506127003516322 0.0425531914893617 0.36 2.063473279465979
0.2571780021290819 0.0425531914893617 0.37 2.069835406616656
0.26370907403451477 0.0425531914893617 0.38 2.076428808265261
0.2702047472279059 0.0425531914893617 0.39 2.0832589884122155
0.2766638296332298 0.0425531914893617 0.4 2.0903317360239586
0.28308510474515525 0.0425531914893617 0.41 2.0976531403007255
0.28946733037136324 0.0425531914893617 0.42 2.1052296070742536
0.29580923730530895 0.0425531914893617 0.43 2.1130678764350077
0.3021095279245815 0.0425531914893617 0.44 2.121175041686914
0.3083668747085935 0.0425531914893617 0.45 2.1295585697524153
0.3145799186662358 0.0425531914893617 0.46 2.138226323196706
0.32074726767418954 0.0425531914893617 0.47 2.147186583906136
0.32686749470806986 0.0425531914893617 0.48 2.1564480787194764
0.3329391359669841 0.0425531914893617 0.49 2.1660200070623405
0.3389606888753923 0.0425531914893617 0.5 2.1759120708721458
0.3449306099570061 0.0425531914893617 0.51 2.1861345069635467
0.3508473125647267 0.0425531914893617 0.52 2.1966981221371884
0.356709164459927 0.0425531914893617 0.53 2.2076143312269947
0.3625144852207698 0.0425531914893617 0.54 2.218895198470294
0.36826154346675793 0.0425531914893617 0.55 2.2305534825048623
0.37394855388624987 0.0425531914893617 0.56 2.242602685326619
0.3795736740410817 0.0425531914893617 0.57 2.2550571057190996
0.38513500092930364 0.0425531914893617 0.58 2.267931897606786
0.390630567285478 0.0425531914893617 0.59 2.2812431338379517
0.3960583375863355 0.0425531914893617 0.6 2.295007876078532
0.40141620373468395 0.0425531914893617 0.61 2.309244251480543
0.40670198038341865 0.0425531914893617 0.62 2.323971536969523
0.41191339986913783 0.0425531914893617 0.63 2.3392102519675593
0.4170481066985658 0.0425531914893617 0.64 2.354982260742406
0.42210365154740226 0.0425531914893617 0.65 2.371310885466885
0.42707748470976964 0.0425531914893617 0.66 2.3882210314184285
0.43196694893044274 0.0425531914893617 0.67 2.4057393259322084
0.436769271547953 0.0425531914893617 0.68 2.423894272907854
0.44148155585244075 0.0425531914893617 0.69 2.4427164251080344
0.4461007715593288 0.0425531914893617 0.7 2.4622385767179535
0.45062374428322377 0.0425531914893617 0.71 2.4824959790625867
0.4550471438522921 0.0425531914893617 0.72 2.503526583157731
0.45936747131665134 0.0425531914893617 0.73 2.5253713129774473
0.46358104443669107 0.0425531914893617 0.74 2.5480743744983716
0.46768398141401174 0.0425531914893617 0.75 2.5716836063644366
0.4716721825821851 0.0425531914893617 0.76 2.5962508791677807
0.4755413097023084 0.0425531914893617 0.77 2.621832551943798
